Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
c3,560110.9726,-0.468495855,0.504083925,-0.929400505,0.352681566,0.747738976
LOC107392874,6.536184911,-0.669748561,0.867401965,-0.772131708,0.440036424,0.802988819
kansl1l,8.877804684,-0.672472896,0.700739169,-0.959662205,0.337225251,0.739159393
LOC107383585,71.24223511,-0.462503248,0.393013032,-1.176814025,0.239269743,0.657891665
LOC107384878,1110.555906,-0.57851943,0.360320102,-1.605570785,0.108368249,0.508048861
acvr1b,189.9426677,0.09149808,0.447972022,0.204249541,0.838158499,0.962364847
ambra1,66.36656461,-0.062167223,0.349177884,-0.178038833,0.858692478,0.967141575
LOC107375711,47457.18801,-0.312117458,0.32365724,-0.964345669,0.334872651,0.737034904
LOC107373362,314.3271452,-0.82372048,0.437199206,-1.884085033,0.059553474,0.400806949
trnay-gua,1.104403036,-0.14647236,1.298399918,-0.112809896,0.910181272,NA
LOC107391390,5.953301759,-2.072692276,0.959423945,-2.16035079,0.030745524,0.310319871
LOC107385606,6895.04377,0.699550039,0.226588506,3.08731476,0.002019736,0.090152677
LOC107396406,93.89405129,-0.304759142,0.353445288,-0.862252666,0.388548494,0.772141282
LOC107379464,1.167522154,-0.14648817,1.299278286,-0.112745801,0.910232089,NA
tmem192,90.59006794,-0.060102205,0.352879038,-0.170319566,0.864758824,0.969278616
obscn,2.596978732,0.829011042,1.03514201,0.800866967,0.423208665,NA
LOC107391941,4939.595965,-1.009132737,0.480634595,-2.099584067,0.035765446,0.326560984
LOC107389725,14.51491144,1.732205196,0.824436887,2.101076774,0.035634227,0.325906358
LOC107373221,209.3690786,0.130228838,0.326392582,0.398994478,0.689897273,0.916127319
LOC107372995,13.47638059,-0.144522388,1.189739725,-0.121473953,0.903315644,0.979611862
LOC107381941,1072.024276,-0.124954554,0.295124766,-0.42339569,0.672006589,0.910006614
LOC107374039,2.074488285,-1.669698895,1.180885197,-1.413938374,0.157379998,NA
six2,1.572462321,-0.147176169,1.338421123,-0.109962527,0.912439094,NA
tbx22,2.323981214,1.705167732,1.079151236,1.5801008,0.114083784,NA
LOC107382047,2.624611346,0.220860325,1.133615472,0.194828256,0.845527401,NA
syt7,4.970926484,-1.346127523,0.916708813,-1.468435236,0.141986036,NA
LOC107394776,66.68519247,-0.623226139,0.333196108,-1.870448433,0.061421572,0.405185034
LOC107391093,3.886026028,0.203500313,0.97235881,0.209285205,0.834225601,NA
LOC107377974,1.743526894,-0.976491747,1.088990125,-0.896694767,0.369881814,NA
tysnd1,244.3171344,0.160515511,0.38165664,0.420575706,0.674064937,0.91041389
adora2b,29.73359736,-0.061627066,0.426718553,-0.144420872,0.885168136,0.97543082
klhl29,28.47817723,-0.70334364,0.610968177,-1.151195212,0.249651935,0.666577158
LOC107390489,206.5492457,0.836503949,0.508184364,1.646063925,0.099750599,0.490673621
cfap65,2.027379242,0.277388084,1.103779355,0.251307549,0.801576339,NA
htr6,11.52665544,-0.847079892,0.556629891,-1.52180094,0.128058966,0.539358096
LOC107391470,1.308180266,-1.108218878,1.202754993,-0.921400356,0.356841443,NA
LOC107377076,1.490562236,-0.816344913,1.211719985,-0.673707559,0.500497255,NA
LOC107372406,2.211502836,0.200376861,1.078823619,0.185736442,0.852651449,NA
LOC107384198,808.6582813,-0.298740868,0.267759664,-1.115705267,0.264548315,0.677285142
psmb5,620.1090291,0.819428948,0.312754824,2.620036164,0.008792044,0.182839787
LOC107394810,808.4309051,0.025206708,0.282087224,0.089357851,0.928797519,0.986659242
LOC107388397,3.39516399,-0.850075791,0.978745189,-0.868536367,0.385100772,NA
mis12,55.77991244,-0.122679668,0.483176827,-0.253902217,0.799571102,0.952730617
LOC107387780,8.668260337,-0.480314871,0.687500479,-0.698639326,0.48477746,0.829621089
thoc7,568.2700166,-0.145440538,0.222449097,-0.653814915,0.513231056,0.844990937
bzrap1,113.872669,0.924225458,0.334405968,2.763782785,0.005713556,0.151372373
pibf1,141.3415945,-0.170760059,0.293318632,-0.582165742,0.560455046,0.867171912
LOC107379905,1.234885352,-0.146592514,1.305150128,-0.112318507,0.910570868,NA
LOC107373327,1.726041464,-0.706550472,1.265664548,-0.558244657,0.57667733,NA
nfs1,1296.425697,0.174953397,0.183592312,0.952945119,0.340617878,0.740748149
fxr2,359.5629068,0.065250665,0.348355215,0.187310717,0.851417021,0.965349519
LOC107382267,6.746608002,-1.133909057,0.726150153,-1.561535245,0.118397515,0.526339006
csgr05h17orf53,52.87103192,0.169875863,0.460385417,0.368986194,0.712138015,0.925057609
iqgap1,201.4124847,-0.33000653,0.438054331,-0.753346117,0.451241953,0.810570206
paxbp1,723.0391693,0.437569061,0.211339119,2.070459375,0.038409347,0.335095397
helq,207.2890196,1.139845908,0.529024756,2.154617332,0.031191792,0.310712625
LOC107396397,134.5992071,-0.563121046,0.525188077,-1.0722274,0.283617906,0.695329512
LOC107378336,121.9372325,-1.933697378,1.446460952,-1.336847272,0.181272495,0.602899678
LOC107376254,15.03096928,0.980175078,0.809398825,1.210991477,0.225898671,0.647463196
trps1,3.429518205,0.074387779,1.074444137,0.069233733,0.944803572,NA
setd5,52.53792565,0.612623764,0.4342123,1.410885329,0.158278429,0.577593284
sptlc3,85.99252504,-0.231554991,0.515768251,-0.448951618,0.653466559,0.90257315
wdr31,40.2113338,-1.702643158,0.43032674,-3.956628767,7.60E-05,0.013426033
LOC107389721,1.499202915,0.443437109,1.206073372,0.367670093,0.713119243,NA
LOC107378840,5.45128539,0.373100957,0.742925605,0.502205004,0.615523323,NA
LOC107394691,1.873943531,-0.179181755,1.169995293,-0.153147415,0.878282025,NA
hmg20b,525.448634,-0.711775514,0.372768238,-1.909431765,0.056206416,0.392632404
slc2a9,1413.160579,-0.584762957,0.561091448,-1.042188326,0.297324374,0.706779853
tmcc2,1.67554929,0.878137214,1.167816189,0.751948143,0.452082245,NA
LOC107390653,392.6462298,-0.523415071,0.440718265,-1.187640978,0.234974886,0.655407961
LOC107386970,132.605032,0.126612933,0.302974905,0.417899075,0.676020909,0.911041243
LOC107386732,71.20830008,-0.534757167,0.715080679,-0.747827738,0.454564069,0.812194124
LOC107387785,1.466942455,0.0604612,1.111986341,0.054372251,0.956638587,NA
LOC107386188,20.37058938,-0.101182462,0.550476566,-0.183808846,0.854163417,0.965975646
rad54b,36.95300776,0.807710835,1.274014674,0.633988644,0.526088233,0.852314393
naa30,178.0854427,1.410565099,0.663302767,2.126578041,0.033455159,0.317517236
LOC107375193,48.87505722,-0.008514155,0.388585616,-0.021910629,0.982519246,0.997980021
eef1g,3796.151687,0.452979052,0.216164427,2.09553005,0.0361239,0.326926271
hpse2,23.07131403,-1.480845808,0.566983844,-2.611795422,0.009006813,0.185395884
csde1,5645.395395,0.309031708,0.234843791,1.31590325,0.188206518,0.609628376
LOC107381360,7.44382927,-0.580554228,0.688356102,-0.843392288,0.399009084,0.777658151
wdr27,4.66148885,0.269860202,0.928484251,0.290645966,0.771322101,NA
LOC107376035,382.9817795,-0.075222537,0.580768792,-0.129522347,0.896944343,0.978185927
mrpl38,682.2404956,0.305397681,0.201853778,1.512964901,0.130288575,0.541812539
LOC107379773,1052.616723,0.329538681,0.442764465,0.744275358,0.456709906,0.814152231
ppp6r3,673.1020223,0.143727536,0.310441973,0.462977138,0.643380754,0.899390785
fbxo48,84.46622266,-0.319717849,0.467869471,-0.683348389,0.494386724,0.835662977
LOC107389189,1.110180143,-0.455761434,1.255788286,-0.36292856,0.716658252,NA
nr5a1,1.276250348,0.383512149,1.22729228,0.312486402,0.754670895,NA
LOC107387480,69.31618919,-0.422085427,0.459559846,-0.918455846,0.358380265,0.750879659
LOC107374837,4.15825385,0.921392977,1.119985128,0.822683225,0.410688157,NA
LOC107381616,2176.344791,0.140865048,0.228592231,0.616228501,0.53774372,0.857284226
rapgef2,173.430947,-0.248943112,0.307065369,-0.810716992,0.417528213,0.79186219
LOC107387629,706.2066418,0.852991801,0.348476976,2.447770904,0.014374302,0.224656433
LOC107388262,23.81515942,-0.874780813,0.52215692,-1.675321687,0.093871133,0.479156999
LOC107385382,1.536372669,-0.706875494,1.25726039,-0.56223476,0.573956081,NA
LOC107373231,95.59008111,-0.285208232,0.578817139,-0.492743239,0.622194022,0.892030706
LOC107394764,675.9311877,-0.882846735,0.398447176,-2.21571839,0.026710795,0.291051627
LOC107388044,275.5950286,0.298269864,0.26423178,1.128819038,0.25897418,0.673071462
sh3bgrl,115.2901225,-0.490824171,0.482000688,-1.018305956,0.308532579,0.716052272
LOC107391386,1.371817481,0.757969616,1.199591598,0.63185639,0.527480722,NA
tmem233,170.9298869,-0.323382748,0.353791451,-0.914049076,0.360691059,0.751580786
LOC107390928,45.9394874,-4.799882173,0.856763306,-5.602343309,2.11E-08,3.47E-05
LOC107384237,1.322245979,0.685686655,1.192603984,0.574949157,0.565325683,NA
supt20h,165.6960071,0.377706469,0.278781796,1.354846243,0.17546655,0.598093702
ppp4r3a,516.1246607,-0.436557693,0.236253622,-1.847834921,0.064626227,0.413537364
LOC107390570,5.689138194,-0.043589277,0.857488453,-0.05083366,0.959458069,0.994442916
LOC107396227,195.7778077,0.138098002,0.389025454,0.354984488,0.722601212,0.92817018
rab41,445.2475947,0.817620833,0.282492728,2.894307536,0.003799958,0.125147148
LOC107381152,95.9456682,0.928430894,0.882788433,1.051702604,0.292936016,0.704092332
LOC107374615,43.3874108,-0.106190049,0.474344459,-0.223866953,0.82286083,0.958586767
LOC107378218,15.6001712,-0.042061358,0.878671326,-0.047869273,0.961820428,0.994622202
LOC107388430,156.5327415,0.522501363,0.289238423,1.806472869,0.070844508,0.426320129
LOC107395810,5509.099446,-0.653043199,0.283623921,-2.302496905,0.021307166,0.266295085
spata2,151.8334876,-0.157954017,0.397300567,-0.397568062,0.690948607,0.916390574
csgr18h22orf39,293.1161238,0.129296078,0.225925127,0.572296139,0.567121365,0.870588987
LOC107372623,11.36373702,0.470465031,0.720822785,0.652677803,0.513964016,0.845590236
LOC107375435,5.706983813,0.069290761,0.898763116,0.077095688,0.938547423,0.989195848
irf4,1.250435509,-0.146658304,1.308870896,-0.11204948,0.910784174,NA
LOC107385778,1.191259634,0.463643947,1.229938208,0.376965236,0.70619944,NA
LOC107388537,18516.57209,-0.223940896,0.394688096,-0.567387003,0.570451278,0.871956038
LOC107390973,60.08387637,-0.236911835,0.43627859,-0.543028791,0.587109979,0.878885761
LOC107373846,77.15802001,-0.329061921,0.376663975,-0.873621962,0.382324162,0.768578716
tmem5,100.5836281,-0.265764141,0.281537565,-0.943973999,0.345182935,0.743505756
cep290,53.93615721,-0.281390788,0.44082586,-0.63832641,0.523261224,0.851456067
LOC107378605,1.186078554,-0.146603795,1.305802235,-0.112271055,0.910608491,NA
LOC107384856,2.642762425,0.783028564,0.988301651,0.792297132,0.428187444,NA
LOC107393138,145.3890684,0.358143301,0.356321968,1.00511148,0.314843173,0.721108383
setd1a,112.9046016,0.970657717,0.41548727,2.336191231,0.019481277,0.256513857
ccdc47,1673.171139,0.33998034,0.171320288,1.984472149,0.04720323,0.363506917
crybb3,1.167522154,-0.14648817,1.299278286,-0.112745801,0.910232089,NA
insc,1.175447255,-0.708043754,1.22837924,-0.576404852,0.564341566,NA
psmc2,2275.229823,0.92734384,0.300316135,3.087892161,0.002015816,0.090152677
LOC107396332,2.747384552,1.313086033,1.103729881,1.189680606,0.234171951,NA
LOC107374498,173.2076367,0.433575828,0.29321067,1.478717772,0.139215761,0.554701519
LOC107384025,1.175447255,-0.708043754,1.22837924,-0.576404852,0.564341566,NA
kirrel2,245.2505339,-0.400804444,0.337733826,-1.186746523,0.235327618,0.655834994
ogfod3,1721.40918,1.063389289,0.404335455,2.629967957,0.008539292,0.180854466
LOC107376859,4870.550144,0.200017027,0.329056088,0.607850861,0.543286393,0.860140505
cdcp2,1.320586509,-0.146302587,1.288810139,-0.113517564,0.909620239,NA
cldn19,42.2549885,-0.41180144,0.604660704,-0.681045482,0.495842712,0.83621489
LOC107372993,1.17295236,-0.146506839,1.300330052,-0.112668963,0.910293008,NA
tspan14,1181.622059,-0.350847213,0.336295319,-1.043271178,0.296822716,0.706568557
LOC107387551,2850.157306,0.277469507,0.239497251,1.158549862,0.246639716,0.66516088
trrap,99.17472867,0.186241517,0.486806314,0.382578269,0.702032486,0.92204157
celsr1,5.99237573,1.479408983,0.859778181,1.720686819,0.085307669,0.458079038
LOC107372900,13.52200821,-1.756388682,0.744080563,-2.360481873,0.01825121,0.250037014
LOC107386998,1.417166745,0.828677912,1.173750501,0.706008569,0.480182808,NA
tube1,78.85054217,1.305021158,0.620146339,2.10437614,0.035345649,0.324623461
LOC107375067,240.3015015,0.151142673,0.282279899,0.535435481,0.592348761,0.880731459
LOC107372708,1.308180266,-1.108218878,1.202754993,-0.921400356,0.356841443,NA
LOC107378507,6796.53634,-0.38088019,0.324425394,-1.174014725,0.240389128,0.658434519
bbs10,5.783033508,0.010162492,0.910793262,0.011157847,0.991097511,0.998513721
LOC107391266,1.159936942,-0.146460877,1.29774159,-0.112858275,0.910142917,NA
tmem221,15.30036414,0.601151707,0.722186865,0.832404653,0.405180577,0.782673058
LOC107397390,159.033385,0.328922933,0.405074404,0.812006215,0.416788065,0.791020984
LOC107380825,1.234885352,-0.146592514,1.305150128,-0.112318507,0.910570868,NA
LOC107377018,18.50601095,0.83037196,0.593873901,1.398229418,0.162044185,0.582284424
LOC107382813,1.281064715,-0.146274973,1.287278867,-0.113631146,0.909530196,NA
LOC107395637,84.71008402,-0.265809986,0.298737355,-0.889778199,0.373584995,0.760598305
serinc5,380.2435476,-0.593004139,0.375882253,-1.577632714,0.114650012,0.520232349
LOC107372722,50.05701077,-0.025052023,0.573985563,-0.043645737,0.965186794,0.995174419
prkce,70.64554325,-0.129541952,0.439632304,-0.294659766,0.768253802,0.942241359
snx8,75.72953894,-0.211246878,0.55279325,-0.38214446,0.702354215,0.92204157
gcc2,181.2551392,0.04393607,0.348612763,0.126031159,0.89970726,0.978718222
LOC107397143,309.1750213,-0.008466033,0.27335338,-0.030971021,0.975292651,0.996223202
LOC107389977,65.75225673,0.407596656,0.335728699,1.214065574,0.224722685,0.647141449
LOC107394792,11968.50623,0.245267226,0.328862572,0.74580462,0.455785448,0.813156487
LOC107396751,949.7980902,-0.959553627,0.387204035,-2.478160192,0.013206184,0.216275947
atp10d,760.4581095,0.700713197,0.313859204,2.232571764,0.025577198,0.285997993
rad9a,114.7588009,0.651509491,0.355204492,1.83418145,0.066627064,0.417437169
LOC107386289,448.0784282,-0.278229931,0.555524944,-0.500841472,0.616482696,0.890552181
LOC107383966,1.201594783,0.479611262,1.23007604,0.389903751,0.69660772,NA
LOC107392533,1.139899192,-0.146425701,1.295763015,-0.113003457,0.910027814,NA
LOC107394121,2.530447565,1.497424826,1.084848933,1.38030723,0.16749207,NA
LOC107392154,2.836824334,0.244236688,1.136728277,0.21485934,0.829876986,NA
LOC107375400,1.104403036,-0.14647236,1.298399918,-0.112809896,0.910181272,NA
rbms3,57.00209258,-0.732181747,0.473700944,-1.545662417,0.122186118,0.5309601
tspear,1.781579121,0.892558524,1.204635407,0.740936652,0.458731851,NA
adi1,157.8886594,0.242960155,0.45394729,0.535216666,0.592500043,0.880760698
igflr1,30.5773667,0.324648743,0.806817441,0.402381911,0.687402981,0.915682537
LOC107393246,2.376654533,0.063564276,1.089086774,0.058364748,0.953458094,NA
hyou1,9499.813983,1.671334998,0.573379074,2.914886633,0.003558178,0.121007508
LOC107377411,10.17010976,-0.549514404,0.62759116,-0.875592964,0.381251352,0.767925776
LOC107392875,10.82149172,1.289180988,0.872462529,1.477634793,0.139505556,0.555384941
LOC107374135,1.521319526,0.910581655,1.194622015,0.762234115,0.445920288,NA
LOC107387088,17.95190682,-0.316762146,0.748983524,-0.422922716,0.672351649,0.910084662
arrdc2,895.462267,-0.976795016,0.433503603,-2.253256974,0.024242951,0.281423825
rab34,38.29361427,1.01706202,0.511215698,1.98949685,0.046646389,0.362107681
sbf1,384.9344023,0.223157929,0.358579784,0.622338289,0.533719449,0.85480842
LOC107389473,31.59671202,0.017534963,0.48366077,0.036254673,0.971079292,0.995205366
nppa,4.453077797,1.528703579,0.868568593,1.760026313,0.078403345,NA
LOC107394529,21.79573217,-0.156745677,0.806748344,-0.19429315,0.845946349,0.963763577
LOC107389394,1020.162346,-0.016740577,0.263530986,-0.06352413,0.949349145,0.991039661
LOC107397168,3058.680559,-0.496013299,0.238811428,-2.077008217,0.037800801,0.333944919
LOC107375468,6.748250079,-1.987459609,0.936999208,-2.121089957,0.033914233,0.319151222
chac1,10509.32151,-0.012065898,0.512686683,-0.023534644,0.981223805,0.99790099
LOC107395841,22.84954407,0.15795076,0.430326728,0.367048453,0.713582876,0.925505129
LOC107386155,2030.493392,1.178054876,0.390794036,3.014516005,0.002573896,0.102566321
dhx35,285.1327897,0.324231029,0.413263288,0.784562865,0.43270991,0.798892296
LOC107396970,12.66518114,0.476598222,0.770325396,0.618697273,0.536115807,0.855805466
LOC107397366,562.6813564,-0.149935512,0.3144033,-0.476889118,0.633441081,0.894999652
LOC107384441,747.4255117,-0.028739463,0.308549976,-0.093143623,0.925789462,0.986054277
celsr3,94.16106885,-0.322392481,0.532391158,-0.605555662,0.544809852,0.86106648
LOC107379817,381.0430664,-0.843680321,0.458870372,-1.838602736,0.065973639,0.415957377
LOC107379267,32.15716217,0.387392273,0.753266589,0.514283096,0.607054079,0.885665955
LOC107380020,57.79679471,-0.25473715,0.374787442,-0.679684327,0.496704362,0.836768928
ubap2,136.8904904,0.459844409,0.361956341,1.270441643,0.203927358,0.627027519
nampt,1940.77828,-0.487305768,0.270405908,-1.80212693,0.071525438,0.427368408
acox3,5838.565706,0.24333458,0.19674991,1.236770982,0.216172118,0.639215699
noc2l,495.9142882,-0.072525208,0.487666164,-0.148718967,0.881775394,0.973467044
LOC107390351,221.8369959,0.733012555,0.373829347,1.960821325,0.049899869,0.372542859
LOC107377399,409.1558592,-0.617804724,0.273890827,-2.255660518,0.0240919,0.2806024
LOC107395274,1.781546528,1.768020879,1.213567345,1.456879081,0.145149761,NA
tmco3,88.84958667,-0.106209421,0.353596206,-0.300369233,0.763895529,0.941199429
LOC107380028,18.68885666,-0.040150531,0.58938415,-0.068122855,0.945687837,0.990809854
LOC107377036,1.163893041,-0.146524843,1.301345288,-0.1125949,0.910351728,NA
LOC107384196,1.358503643,-0.146460784,1.297706929,-0.112861217,0.910140584,NA
errfi1,1756.7893,-1.6847537,0.673265078,-2.502363119,0.012336732,0.208695325
dolk,799.2808289,0.288892607,0.21222737,1.361241043,0.173437528,0.595879352
mark2,54.48900156,0.026410626,0.310265952,0.085122542,0.93216397,0.987045999
bloc1s2,468.2861131,-0.14720609,0.278578456,-0.528418789,0.5972087,0.882163758
LOC107391936,256.8275005,0.135568515,0.30572176,0.443437573,0.657449264,0.904682987
nmnat3,37.57045949,-0.548844921,0.364644327,-1.505151404,0.132285156,0.543502036
LOC107378319,125.574627,0.082560505,0.467622839,0.17655362,0.859859027,0.967283265
LOC107375594,196.7911093,-0.715250783,0.283832312,-2.519976593,0.011736264,0.205120185
LOC107394083,141.0852729,-1.668285852,0.6502146,-2.565746527,0.010295403,0.193364789
ovca2,141.2888968,0.190175786,0.40879349,0.465212364,0.641779386,0.8984802
LOC107392260,15.19342185,-0.921620175,0.68193029,-1.351487371,0.176539363,0.598754975
tmc4,599.5999174,-0.700637706,0.355733804,-1.969556161,0.04888926,0.370120215
suclg1,4829.657681,0.19641212,0.245039149,0.801554039,0.422810973,0.79493755
LOC107373959,1.306160295,-0.712792082,1.226749368,-0.581041328,0.5612126,NA
LOC107384424,1.519606431,0.479863916,1.234616547,0.388674457,0.69751698,NA
LOC107391482,51.57048365,-0.389335982,0.541178857,-0.719422013,0.471880938,0.82352274
LOC107395480,44.03863717,-0.058006344,0.461391102,-0.125720553,0.899953132,0.978722865
rps28,5395.481383,0.253569605,0.230690252,1.099177808,0.271690516,0.682532328
LOC107383055,1.796022387,1.137601398,1.197605064,0.94989695,0.342164617,NA
LOC107383121,72.04320719,-0.765548432,0.354392961,-2.160168276,0.030759645,0.310319871
LOC107379898,2.397583999,-0.499830821,1.092298689,-0.457595368,0.647243172,NA
LOC107376642,1.11072984,-0.456829791,1.255763932,-0.363786361,0.716017548,NA
LOC107385311,4.648375987,-0.27160796,1.174690974,-0.231216521,0.817146596,NA
LOC107396312,90.53263377,0.293804895,0.342598779,0.857577182,0.391125979,0.77405245
mmp21,1.621539477,-0.383693634,1.180724626,-0.324964539,0.74520791,NA
LOC107379635,172.9144431,-0.227990258,0.429860654,-0.530381779,0.595847256,0.881955991
LOC107384564,100.1586558,-0.670663986,0.412107009,-1.627402525,0.103651636,0.499583851
LOC107376766,95.66646108,-1.881874394,0.608888173,-3.090673259,NA,NA
metap2,1277.598212,0.037717563,0.250796676,0.150391001,0.880456141,0.973313971
LOC107373162,1.300991688,-0.146754365,1.314335463,-0.111656703,0.91109561,NA
LOC107385406,6.845149131,-0.858020269,1.014945982,-0.845385158,0.397895828,0.777612954
LOC107386308,902.5185599,-0.191301227,0.372772716,-0.513184628,0.607822178,0.886154186
pcif1,180.1416009,-0.126944665,0.428407236,-0.296317744,0.766987437,0.941776782
pde4a,75.20640369,-0.94134239,0.688087257,-1.368056711,0.171294325,0.59387151
LOC107377079,127.6582781,0.028545461,0.618309736,0.046166928,0.963177202,0.994887278
LOC107384301,7.954783468,-1.592724646,0.743129091,-2.143267793,0.032091601,0.315084665
dennd3,38.45190161,0.730243196,0.58082725,1.257246792,0.208664284,0.631560573
tbc1d8,379.6739923,-0.396192737,0.273947527,-1.446235857,0.14811106,0.563760319
plcd3,43.10200034,-0.015828943,0.401556871,-0.039418933,0.968556385,0.995174419
LOC107389082,23.76564142,-0.126701884,0.573811146,-0.220807638,0.825242216,0.958925391
fgf10,1.176546649,-0.709983959,1.228388215,-0.577980113,0.563277546,NA
LOC107376217,424.1942142,0.139786396,0.479851174,0.29131198,0.770812726,0.942767672
rb1,200.0572612,-0.195143222,0.465895574,-0.418856141,0.675321272,0.910844718
pdzd3,706.8100674,0.116152199,0.509654584,0.227903765,0.819721056,0.957867117
gdpgp1,157.6511723,-0.145907128,0.425539374,-0.34287574,0.731691943,0.930591259
LOC107389066,9.193567836,-0.499738916,0.978618856,-0.510657354,0.609591007,0.887122562
LOC107386300,65.34051435,-0.184932454,0.432850037,-0.427243707,0.66920183,0.908420884
LOC107391363,299.5526301,0.213247939,0.395462234,0.539237178,0.58972321,0.88005755
LOC107375047,2.019407122,0.2239382,1.109657927,0.201808319,0.840066578,NA
LOC107374261,11.20919706,-0.833062229,0.784791167,-1.061508163,0.288459025,0.699933202
LOC107374254,4.326431748,-1.078557893,0.978606596,-1.102136341,0.270402403,NA
opn5,1.474044959,-0.147147042,1.336775345,-0.110076119,0.912349007,NA
fam3c,933.0025002,0.214304295,0.221108858,0.969225282,0.332432799,0.734631736
oplah,1907.916359,-0.598276156,0.326212973,-1.834004793,0.066653283,0.417437169
tcea1,42.10936248,0.007173684,0.440824721,0.016273324,0.987016339,0.998362912
ftsj1,349.4979231,-0.102543846,0.277424238,-0.369628289,0.71165947,0.925057609
ier3ip1,774.5152759,0.097945448,0.334007396,0.293243352,0.76933615,0.942579894
robo1,240.5610338,-0.002108907,0.414759513,-0.00508465,0.995943053,0.999126924
LOC107375191,119.9699287,0.062772291,0.34858594,0.180076943,0.857092164,0.96696526
LOC107379226,100.4054034,-0.396453231,0.56395075,-0.702992647,0.482060332,0.829029564
LOC107378932,271.4872159,-0.356434792,0.293804943,-1.213168123,0.225065549,0.64719368
cenpl,39.98309324,-0.038436365,0.54347854,-0.070722875,0.943618315,0.990601271
LOC107383577,1.401124392,0.811500193,1.175122144,0.690566676,0.489837895,NA
LOC107375895,2.898475089,0.745577765,1.276984244,0.583858234,0.559315695,NA
xrra1,1.983704615,-0.684797393,0.983072574,-0.696588849,0.486060136,NA
hoxa10,1.400044723,-0.145927045,1.267844008,-0.11509858,0.908366986,NA
LOC107372382,5.475296766,0.450363895,0.934169809,0.482100674,0.629734431,NA
LOC107394264,2.047321463,0.755709014,1.21252146,0.623254135,0.533117533,NA
tymp,906.8135637,0.257799792,0.393549361,0.655063424,0.51242692,0.844534138
LOC107383549,10.50125908,-0.216395596,0.833166488,-0.259726717,0.795074583,0.950717018
rnf217,37.26042008,0.342324228,0.49129039,0.696785923,0.485936777,0.830219463
rassf3,282.1734715,-0.152446076,0.338554789,-0.450284801,0.652505097,0.90257315
LOC107375340,7.828288987,-2.562190322,1.077116956,-2.37874848,0.017371525,0.243720715
suclg2,3861.806118,-0.271236641,0.218680928,-1.240330578,0.214853147,0.637841639
LOC107382435,33.88981643,-0.105217181,0.54525613,-0.192968359,0.846983748,0.964141029
oip5,26.30403154,0.20913008,0.616943457,0.33897771,0.734626522,0.930591259
aim1,18.97476579,-1.294886846,0.651449239,-1.987701832,0.046844676,0.362107681
LOC107374179,1.167522154,-0.14648817,1.299278286,-0.112745801,0.910232089,NA
ppa1,1166.500045,0.828869111,0.353630829,2.3438825,0.019084183,0.255123586
arfgef3,74.19993938,1.008002407,0.401797121,2.508734765,0.012116442,0.207655468
ogg1,180.2460685,-0.40652314,0.410292079,-0.99081401,0.321776407,0.725233158
ddit4l,1.49436227,-0.146532621,1.301754374,-0.112565491,0.910375045,NA
LOC107374396,158.6383472,-0.351776414,0.241242166,-1.458187927,0.144788751,0.56127287
LOC107383547,1.411911604,-0.193669507,1.154387815,-0.167768149,0.86676568,NA
rgcc,388.2969975,-1.080328595,0.528347825,-2.044729899,0.040881494,0.344192427
prkd3,22.43536199,0.033515553,0.578050936,0.057980276,0.95376434,0.992369231
snip1,735.933358,0.073951561,0.314717915,0.234977285,0.814226364,0.956487147
LOC107375938,1.285529975,-0.146700342,1.311251798,-0.111878086,0.910920072,NA
c1qbp,3541.927967,0.603778752,0.292869701,2.061595138,0.039246297,0.33701689
LOC107372434,1.494899021,0.384332582,1.220966541,0.314777325,0.752930729,NA
LOC107390520,63.73186173,0.413197291,0.37748335,1.094610638,0.273687253,0.683993295
LOC107390736,22.94294246,-0.185710758,0.772348407,-0.240449461,0.809981839,0.955414494
myoc,30.77004056,-0.201270174,0.653453671,-0.308009861,0.758074829,0.939287708
LOC107389411,1.495953797,-1.104468832,1.208485398,-0.913928156,0.360754598,NA
abca12,3.713177597,-2.9436196,1.24689034,-2.360768631,0.018237105,NA
tmem86a,921.4502653,-0.208291837,0.625303087,-0.333105404,0.73905472,0.932318012
LOC107395235,2.942851001,-0.122175332,1.058664883,-0.115405105,0.908124033,NA
nub1,625.1265651,0.141367407,0.28148144,0.502226388,0.615508283,0.890552181
LOC107377204,927.785786,0.113996039,0.292663077,0.389512885,0.696896781,0.920337348
LOC107396198,35.77090069,-0.059724761,0.379040353,-0.157568346,0.874796948,0.971920134
sema6b,7.966957914,-0.750420279,0.945612458,-0.79358121,0.427439275,0.796893549
mettl21b,23.1789352,0.622416963,0.486411521,1.27960983,0.200682391,0.622998462
tmem116,14.17569968,-1.688457855,0.782191128,-2.158625679,0.030879219,0.310319871
mydgf,3330.050658,0.58583116,0.216957829,2.700207516,0.006929624,0.164726484
LOC107396913,58.43366468,-0.674613643,0.402555438,-1.675827923,0.093771903,0.478799278
dph2,155.0373218,-0.048907949,0.42791662,-0.114293174,0.909005393,0.980710843
ift74,143.9665871,-0.15626813,0.228735149,-0.683183721,0.494490758,0.835662977
LOC107385806,3.185922107,-0.146196682,1.282745819,-0.113971669,0.909260252,NA
LOC107394705,1169.388822,-0.477072415,0.230588145,-2.068937303,0.038551971,0.335095397
LOC107373400,2.487754699,-0.033317713,1.106914932,-0.030099615,0.975987608,NA
