Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC107388278,27.23546607,3.830785008,0.792714058,4.83249284,1.35E-06,8.73E-05
cpt1b,1903.582392,-4.014499478,0.767072482,-5.233533433,1.66E-07,1.40E-05
tiprl,291.0540622,0.069257569,0.209562461,0.330486525,0.741032373,0.933335883
ptprg,369.4759055,0.320389407,0.323819673,0.989406863,0.322464118,0.732504963
LOC107373346,87.97024823,-0.337846916,0.241045604,-1.401589203,0.161037953,0.553708296
slc35a5,161.4262582,0.094964995,0.260869294,0.364032858,0.715833473,0.926107006
dcdc2b,11.45079042,0.408676477,0.664858237,0.614682129,0.538764664,0.860464802
LOC107376319,7.908000873,-2.277769461,0.815973888,-2.791473471,0.005246866,0.073315544
slc35c1,358.3000459,0.028669556,0.249463576,0.114924819,0.908504713,0.980253762
LOC107387152,3.010747428,0.418489723,1.114121336,0.375623112,0.707197106,NA
mad2l1bp,35.43775859,-0.054055151,0.996422056,-0.054249252,0.956736581,0.989520259
ptgs2,53.87441042,-0.429050944,0.42068669,-1.019882383,0.307784246,0.721692917
LOC107393505,126.8001898,0.180305881,0.341718643,0.52764426,0.597746267,0.885282477
LOC107393507,1340.811011,-0.128217471,0.265953932,-0.482104063,0.629732024,0.895713386
mcmbp,433.4559772,0.479569636,0.354062426,1.354477631,0.175584045,0.5735918
LOC107377878,5.619700938,-2.556580811,1.329958751,-1.92230083,0.054567916,0.319665406
LOC107373232,1.883210512,-0.555594284,1.007192098,-0.551626929,0.581203983,NA
LOC107376935,8.629706624,1.096314318,0.736592348,1.488359636,0.136656075,0.510466722
LOC107382762,8.962355969,-1.190299315,0.747924111,-1.591470708,0.111503682,0.463909737
prrt4,4.809296198,-0.036438908,1.139513741,-0.031977594,0.974489919,0.993041834
pigc,586.8169011,0.255996849,0.175104154,1.461969023,0.143749699,0.525560754
LOC107385277,10.80497156,0.53592987,0.683063245,0.784597728,0.432689463,0.808732956
myrfl,1.869072731,-0.254655692,1.221545435,-0.208470094,0.834861931,NA
laptm4a,3753.127341,-0.145585837,0.213472571,-0.681988492,0.495246228,0.841079026
fam214a,37.17900843,-0.878830048,0.764722201,-1.14921477,0.250467432,0.663295188
LOC107385469,294.171677,-0.069533331,0.309755445,-0.224478156,0.822385262,0.958242573
lrrfip2,657.4080853,-0.009755237,0.159978075,-0.060978587,0.951376262,0.98857536
scn2b,1.511419287,-0.381101517,1.16045194,-0.328407842,0.742603315,NA
LOC107373120,3.978505552,-0.539928568,1.124996068,-0.479938183,0.63127135,0.896043415
sri,380.035274,-0.114887202,0.334877505,-0.343072318,0.731544056,0.930674357
LOC107380671,303.9428906,-0.110460163,0.272821062,-0.404881362,0.685564719,0.915835295
rps19bp1,249.7545131,-0.229932167,0.258239577,-0.890383145,0.373260189,0.769870436
LOC107374292,38.22977334,-0.472094535,0.378644803,-1.246800514,0.212470652,0.621740342
epb41l5,676.3316718,0.187151118,0.179692603,1.041507074,0.297640272,0.711193118
LOC107382156,2.909837682,-0.823698452,1.074496294,-0.766590315,0.443325136,NA
dcaf15,206.5160268,-0.193638569,0.298904306,-0.647827969,0.517096223,0.852218914
LOC107374828,4.534100491,-0.388602132,0.96759309,-0.401617308,0.68796569,0.916805022
LOC107382998,4.65235456,1.910941269,0.783654816,2.438498725,0.014748411,0.146673482
LOC107393879,1.606212305,-0.280887573,1.329243203,-0.211313906,0.832642333,NA
LOC107388697,3.714519373,0.853174044,1.033705511,0.825355031,0.409170057,0.791894602
LOC107391927,7.84082441,0.313804765,0.623336165,0.503427817,0.614663518,0.889513875
spg7,774.7196575,0.432893681,0.250312497,1.729412981,0.083735208,0.403038196
LOC107396866,2.045859017,1.045680837,1.148819694,0.910221893,0.3627055,NA
LOC107390138,266.2318409,-0.014505631,0.302588802,-0.047938426,0.961765315,0.990548056
ptp4a1,1195.217954,-0.10796864,0.276116511,-0.391025656,0.695778272,0.920780679
LOC107396789,113.4673652,-0.209374167,0.522215936,-0.400934081,0.688468657,0.917100317
LOC107396871,1.712528051,0.725575517,1.177607073,0.616143987,0.537799493,NA
mmp9,327.2285604,-5.123876458,1.356124759,-3.778322328,0.000157888,0.004835367
LOC107384034,7.052163009,-0.90893747,0.801178147,-1.134501076,0.256584423,0.669496814
ttc17,693.0951879,-0.424411566,0.273455197,-1.552033282,0.12065426,0.481422444
cdk19,23.98548236,0.028111961,0.570080202,0.049312291,0.960670425,0.990312079
LOC107389083,2.740781685,-2.336737739,1.146987821,-2.037282084,0.041621782,NA
LOC107377658,34413.97187,0.965132276,0.327759581,2.944634827,0.00323336,0.052074428
prep,1707.637347,0.321980876,0.357559733,0.900495346,0.367856701,0.767031399
LOC107379295,10.04108611,-1.467502044,0.986139633,-1.488128045,0.136717129,0.510579424
echdc2,314.1769295,-0.203886372,0.211520792,-0.963906996,0.335092556,0.74097284
LOC107394869,35.80611625,-0.071304018,0.513846628,-0.138765176,0.889635713,0.975452663
LOC107390354,636.5170123,0.267118624,0.238708387,1.119016502,0.263133099,0.677884079
fjx1,3.417720519,0.029253162,1.098412831,0.026632211,0.978753082,0.994495807
cnppd1,520.6392469,0.064659755,0.331639951,0.19496974,0.845416637,0.964196872
LOC107395878,2.63710831,1.503027784,1.254864492,1.197761029,0.231010063,NA
igf2,1611.838814,0.264065903,0.653401321,0.404140449,0.686109442,0.915835295
scaf8,96.702441,-0.49376108,0.430050686,-1.148146245,0.250908196,0.663847229
tex2,178.6556205,0.901431123,0.402916931,2.237262956,0.025269159,0.204880075
LOC107386702,811.6570941,0.177674105,0.636063413,0.279333949,0.779988555,0.946746291
LOC107373871,4.78670858,-0.02377488,0.787741353,-0.030181074,0.975922643,0.993344831
gnb1l,199.6522405,0.332497076,0.291540817,1.140482075,0.254085516,0.667210453
mafk,60.89606577,-1.357721898,0.579903539,-2.34128921,0.019217274,0.173326911
LOC107373153,28.35024938,-0.343101465,0.453319963,-0.756863791,0.44913147,0.818057474
LOC107395221,1780684.501,0.685824655,0.308248951,2.224905074,0.026087611,0.208503726
LOC107385070,6.463400189,-2.48276233,1.00546247,-2.469273994,0.013538751,0.138262894
LOC107394992,1.592922698,-1.332827392,1.166092157,-1.142986328,0.253044268,NA
hsf2,130.6714798,0.119128705,0.256489671,0.4644581,0.642319572,0.899031511
LOC107388608,1.976741377,0.722074989,1.168607742,0.617893381,0.536645622,NA
LOC107397193,5.72688012,-0.634019812,0.84252569,-0.752522824,0.45173671,0.818285354
LOC107388409,18.3104198,-0.509532081,0.523601681,-0.973129193,0.330489096,0.73866991
sumo1,474.0085182,-0.188097656,0.253901147,-0.740830272,0.458796358,0.823502739
syt12,3.221514343,0.221802813,0.980661142,0.226176814,0.821063903,0.957922015
LOC107388669,3.760086531,1.180473491,1.145216159,1.030786618,0.302640895,0.71638344
cwc27,178.5637517,0.143395221,0.230292939,0.622664428,0.533505063,0.858940704
LOC107395339,2.478190262,-0.57137906,0.927089366,-0.616314975,0.537686657,NA
LOC107376903,35.93224049,-1.061728468,0.622520317,-1.705532235,0.088095206,0.413850651
LOC107376062,2.315294301,-0.262565002,1.125932001,-0.233197921,0.81560772,NA
aoc1,9.574359609,-3.61305762,1.175137148,-3.074583785,0.002107965,0.03806358
hltf,198.7084731,-0.102397833,0.3390767,-0.301990177,0.762659551,0.94136024
LOC107390491,3.877393581,0.288221729,0.879609994,0.327669912,0.743161256,0.934123028
kiaa0430,133.1839788,-0.142179053,0.377140318,-0.376992453,0.706179213,0.923638775
tomm70,2503.942693,-0.079023681,0.295469069,-0.26745162,0.78912146,0.950397454
LOC107389085,1.295526658,-0.842750092,1.227777828,-0.686402762,0.492459163,NA
LOC107382401,1.519567651,-0.278954877,1.290435279,-0.216171149,0.828854342,NA
LOC107377967,2.7797887,-0.655863497,1.05069892,-0.6242164,0.532485478,NA
hif1an,78.0089992,-0.27040902,0.39363685,-0.686950473,0.492113939,0.839011608
LOC107390220,1.503160203,-0.845551606,1.203423335,-0.702621913,0.482291402,NA
plpp5,19.85583546,-1.214686516,0.572927434,-2.120140255,0.033994219,0.242360029
LOC107394893,1.398335061,-1.058641192,1.187499396,-0.891487773,0.372667548,NA
LOC107375201,120069.4137,0.228446223,0.295175931,0.773932422,0.438970755,0.813268616
LOC107389642,124.238042,-0.314795939,0.206958248,-1.521060128,0.128244749,0.495082326
LOC107380662,18.00858728,-0.076974853,0.461427344,-0.16681901,0.86751246,0.969014776
LOC107388842,4.598064951,-1.09115524,1.001270243,-1.089770966,0.275814047,0.691348605
LOC107379855,1073.648202,-0.398641585,0.219149484,-1.819039573,0.068905393,0.362776255
LOC107379151,107.3727925,0.813916983,0.3566546,2.282087437,0.022484179,0.190706423
LOC107372524,4081.930968,-1.466341257,0.712002568,-2.059460631,0.039450133,0.2658798
ctns,605.9204608,-0.227141278,0.300446024,-0.756013592,0.449641046,0.818121631
ephb2,2.975460497,1.725840726,1.089802687,1.583626785,0.113278675,NA
LOC107382072,5.122370627,-0.394340831,1.071254383,-0.368111288,0.712790254,0.925457824
arfgef1,105.4263872,-0.163033721,0.434985326,-0.374802806,0.707807127,0.924408297
adam9,7.79141294,-1.055921785,0.85937432,-1.228709958,0.219180571,0.629802283
LOC107389211,36.07036542,0.089326786,0.426716872,0.209335021,0.834186714,0.961745943
LOC107386604,172.3141432,-0.424332724,0.31233298,-1.358590837,0.17427628,0.571953915
LOC107396426,1.7996557,-0.276873532,1.251533891,-0.221227355,0.824915411,NA
LOC107386260,1.308687677,0.307883954,1.234619616,0.249375557,0.803070291,NA
LOC107373319,72.26841791,-0.493090086,0.262791009,-1.876358285,0.060606099,0.338732095
LOC107381796,1.307080871,-1.24078448,1.173235586,-1.057574876,0.290249302,NA
yipf6,1708.447673,-0.24214891,0.270342036,-0.895713125,0.370405999,0.768461351
LOC107385700,569.4875719,0.333548493,0.262891174,1.268770225,0.204523028,0.613949945
tmem236,1.150071443,-0.648325673,1.25441806,-0.516833816,0.605272172,NA
ints6l,81.53764041,0.453002615,0.421744392,1.074116512,0.282770465,0.696055164
b4galt7,972.2146977,0.015778253,0.302874292,0.052095057,0.958452952,0.989929441
csgr01h12orf40,36.01429616,-4.936620344,0.786210955,-6.279002234,3.41E-10,4.87E-08
LOC107384923,1.750505155,-1.445897854,1.236080523,-1.169744063,0.24210398,NA
kcnb2,1.541542078,-1.332425386,1.163444403,-1.145241993,0.252108928,NA
LOC107378449,69.58147388,-1.178349431,0.472591734,-2.493377152,0.012653436,0.132623052
ctsc,2311.901197,0.274821005,0.308145943,0.891853392,0.372471519,0.769368998
LOC107385434,1.139899192,-0.27922733,1.295763046,-0.215492587,0.829383291,NA
LOC107385273,124.2013259,-0.32017441,0.294733192,-1.086319486,0.277337669,0.693136947
mrpl32,673.0490068,-0.283970483,0.20945569,-1.355754443,0.175177311,0.573002043
nox4,10.2345338,-0.41642026,0.620156659,-0.671475915,0.501917398,0.845577881
zpr1,266.4325828,-0.027542125,0.466604367,-0.059026719,0.952930827,0.98857536
LOC107388587,1.585206066,0.14551324,1.089700282,0.133535104,0.893770204,NA
slc6a15,1.426352813,-0.6735166,1.126182279,-0.598052919,0.549804623,NA
LOC107377863,23.50700471,-0.898281069,0.756710767,-1.187086411,0.235193538,0.64757947
LOC107384408,3.564433258,1.741114963,1.084658282,1.605219811,0.108445439,0.458892013
eme2,25.42507321,-0.203248196,0.80706677,-0.251835665,0.801168089,0.954214075
LOC107374474,53.31167629,-0.231390348,0.610718261,-0.378882315,0.704775258,0.923013248
LOC107397351,343.7146634,1.087180157,0.250177523,4.345634823,1.39E-05,0.000661963
mef2d,13.40870579,-0.074752274,0.615975484,-0.121355924,0.903409126,0.978541139
LOC107378107,11.44302301,1.030865472,0.870327396,1.18445711,0.236232165,0.648790272
LOC107396924,63.61213816,-1.203008523,0.306218448,-3.928595847,8.54E-05,0.002930523
LOC107387972,350.2105679,-2.179717347,0.815533059,-2.672751671,0.007523192,0.092833152
inpp5j,9.99253853,1.045063717,0.707319171,1.477499495,0.139541794,0.515813026
LOC107372680,22.4250445,-2.896495683,0.850787192,-3.404489056,0.00066288,0.015591991
svopl,2.199811087,1.043510748,1.128497466,0.924690378,0.355126986,NA
LOC107396982,59.36324259,2.598353446,0.650838383,3.992317468,6.54E-05,0.002382376
mettl24,19.77256219,-0.234218872,0.602410711,-0.388802636,0.69742215,0.921305935
LOC107387692,7.080342125,-0.894611245,0.831228965,-1.076251289,0.281814887,0.695206119
LOC107378221,2.850845563,2.189452069,1.091813464,2.005335289,0.044927215,NA
mgat2,640.7974594,0.243365741,0.166729214,1.459646659,0.144387209,0.526992275
wscd1,3.131207594,-0.950772066,1.090894291,-0.871552884,0.383452344,NA
LOC107394858,712.5827585,1.099161146,0.712755398,1.542129528,NA,NA
LOC107378339,705.8547329,0.523461792,0.290106928,1.804375357,0.071172484,0.369152362
LOC107381790,44.45244425,0.242426226,0.471951957,0.51366717,0.607484709,0.888652805
LOC107388398,4.622870652,-1.805296628,1.200028335,-1.504378335,0.13248398,0.502794461
LOC107386654,61.69487269,-0.314431394,0.387676486,-0.811066459,0.417327507,0.798067896
sema6a,48.76590624,0.184213346,0.646667505,0.28486563,0.775747088,0.945138613
LOC107396839,59.19655881,0.005849066,0.33354624,0.017535996,0.986009017,0.996034305
fam13a,1696.922259,1.092439211,0.498497372,2.191464332,0.028418208,0.218996813
LOC107391274,3.586565071,0.492728682,0.825660686,0.596768976,0.550661634,0.866540933
LOC107378356,8.401437832,-0.644382506,0.840982859,-0.766225493,0.443542142,0.815537414
LOC107379522,105.224406,-1.288758213,1.076007387,-1.197722459,NA,NA
LOC107383133,6278.016842,0.089396323,0.225135595,0.397077695,0.691310167,0.918140052
LOC107380513,3.831876192,0.752571281,1.073384502,0.701119944,0.483228165,0.834333186
dhx34,91.82910371,-0.086994976,0.370210432,-0.23498791,0.814218117,0.956406882
LOC107373780,6.747362613,1.187467855,0.706041366,1.681867255,0.092594584,0.425359367
LOC107390607,7.438222987,-0.643171808,0.911313336,-0.70576363,0.480335144,0.832396562
mrm1,116.7160488,-0.457741717,0.62467355,-0.732769487,0.463699035,0.824126619
LOC107378725,21.48569958,-2.575572384,1.474799958,-1.746387617,NA,NA
LOC107382191,1.25141387,0.041728095,1.25436185,0.033266394,0.973462153,NA
LOC107390082,2.5898439,0.669569512,1.032897468,0.648243928,0.516827194,NA
syde2,192.6221074,-0.503255038,0.436735334,-1.152311247,0.249193197,0.662434278
LOC107385949,1.73639663,-0.588260531,1.237902137,-0.475207622,0.634638995,NA
LOC107373506,1.910365214,1.060893564,1.134365162,0.935231087,0.349669221,NA
s1pr1,2.317788315,-0.259574492,1.191891225,-0.21778371,0.827597638,NA
LOC107381034,261754.4973,0.18065874,0.283925611,0.636288991,0.524588079,0.855143337
slc17a6,5.038589585,0.08157344,0.884248016,0.092251765,0.926498011,0.984866396
LOC107390267,2545.770926,0.081024889,0.255235062,0.317452033,0.750900631,0.936157631
LOC107376001,1.096562026,-0.279127153,1.2938106,-0.215740351,0.829190146,NA
LOC107389698,285.9896815,-0.178778917,0.209790542,-0.852178156,0.394115218,0.782926742
LOC107394235,1.463972508,0.713798413,1.169045092,0.610582447,0.541476046,NA
LOC107389640,1.104403036,-0.27936158,1.298399949,-0.215158342,0.829643869,NA
LOC107392209,19.52948053,-1.652406679,0.751640168,-2.198401242,0.027920525,0.216390229
maea,561.6858199,0.391204689,0.214555452,1.823326719,0.068253922,0.360846315
LOC107383905,7.151877925,0.317969172,1.235566183,0.257346936,0.796910962,0.953074247
ecel1,2.917088857,0.089167599,1.035991158,0.086069845,0.931410895,NA
LOC107383789,1.635527793,-0.279547215,1.3020494,-0.214697856,0.830002894,NA
LOC107383962,3.365197434,1.965037366,0.976972688,2.011353429,0.044288139,0.285155147
LOC107375978,160.3774427,-0.286342169,0.262577014,-1.090507367,0.27548971,0.690945338
wdr53,155.0332519,-0.23014507,0.372759636,-0.617408774,0.536965136,0.859260518
cilp,40.43990369,0.555348265,1.205645039,0.460623357,0.645068851,0.899383619
abcc10,325.3988587,0.324393204,0.344868362,0.940629061,0.346894984,0.750596931
LOC107375217,109.0545527,-0.868077531,0.517149049,-1.678582865,0.093233368,0.427187103
rwdd4,312.5434859,0.167277089,0.255557235,0.654558221,0.51275223,0.849096241
psmd1,779.217258,0.149097919,0.340014678,0.438504362,0.661020709,0.906640733
spata7,24.72358889,-0.14495993,0.711550963,-0.203723889,0.838569273,0.962692122
adra2a,7.463347503,-1.857077399,1.039112889,-1.787175791,0.073909081,0.377246926
LOC107392401,31.67459486,-0.394894447,0.45880211,-0.860707564,0.389399126,0.779355918
gas2l1,4.882030432,-0.474802509,1.065507507,-0.445611604,0.655877827,0.904849112
LOC107396541,6.058494386,1.031964166,1.404591934,0.734707456,0.462517679,0.823502739
comp,1.942564826,-0.957277692,1.248702584,-0.766617851,0.443308759,NA
depdc4,46.09453526,0.266735858,0.63271439,0.421573876,0.673336078,0.910802217
tfb1m,557.3476693,0.175705046,0.286113918,0.6141087,0.5391435,0.860464802
snx18,269.4443102,-0.861882791,0.622878802,-1.383708658,0.166447682,0.560685845
ca5a,6163.999004,0.67862647,0.486024472,1.396280454,0.162630057,0.55552999
ano10,733.3337729,0.298565607,0.260483457,1.146197961,0.251713251,0.664391095
chid1,21.89255132,-0.230729642,0.548323719,-0.42079092,0.673907762,0.911109119
LOC107392884,1.186078554,-0.279735786,1.305802266,-0.214225226,0.830371425,NA
LOC107383770,1.905987216,-0.391272932,1.206271448,-0.324365575,0.745661279,NA
LOC107388819,5.123088705,-0.17383822,0.995075328,-0.174698553,0.861316505,0.968273941
LOC107375644,4.913385529,-0.647582702,1.123276082,-0.5765125,0.564268823,0.872405159
LOC107388934,1.163893041,-0.279511208,1.301345319,-0.214786347,0.829933898,NA
LOC107389180,47.37694258,1.305629281,0.472700789,2.762062836,0.005743742,0.077868633
LOC107393455,2.998250478,1.115893057,1.07717346,1.035945554,0.300227544,NA
cdc20,17.01329038,-0.147998753,0.690154901,-0.214442805,0.830201764,0.960408252
LOC107374363,44.56988935,-0.290467773,0.650207284,-0.446731035,0.655069271,0.904243819
aatk,12.08272592,0.900475629,0.690244345,1.304575162,0.19203755,0.597588321
LOC107377655,110.6836489,1.099739707,0.404805023,2.716714579,0.006593344,0.085378307
LOC107379175,20.78183244,-1.826636407,0.867568698,-2.105466014,0.035250763,0.248152231
LOC107396980,105.1421209,-0.618743808,0.358894101,-1.724028914,0.084702623,0.406387501
mark4,24.03081981,0.224461819,0.670240995,0.33489718,0.73770265,0.932953668
ercc2,566.9580442,-0.268080197,0.253114435,-1.059126466,0.289542188,0.703135704
LOC107384857,468.5372335,0.065077154,0.202781659,0.320922291,0.748269281,0.935921115
lrif1,46.4304932,0.09742223,0.461182253,0.211244535,0.832696461,0.961396151
thoc5,752.548081,0.220770895,0.229200615,0.963221215,0.335436521,0.741039506
LOC107381033,1.406613928,-0.059973781,1.177039212,-0.050953087,0.959362903,NA
jagn1,716.5398684,0.076474332,0.224461881,0.340700753,0.733328871,0.930900065
LOC107377366,1110.492459,-0.150691958,0.273210363,-0.551560183,0.581249723,0.878933885
LOC107373367,412.3014234,-0.535380658,0.383269616,-1.396877381,0.162450448,0.555331514
snrnp25,144.0907685,0.302500634,0.303648695,0.996219116,0.319143693,0.730389258
LOC107383771,1.300991688,0.742059595,1.209710033,0.613419394,0.539599066,NA
zswim6,59.60257579,-0.884481114,0.471896364,-1.874312202,0.060887407,0.339514307
LOC107378787,97.34854435,0.036134045,0.26533005,0.136185272,0.891674818,0.975878156
arhgap42,36.53693954,-0.392363015,0.520903962,-0.753234843,0.451308805,0.818248896
LOC107393610,1.595811918,1.211132704,1.205644372,1.004552198,0.315112525,NA
nup37,233.6113018,-0.325062006,0.285921652,-1.136891884,0.255583485,0.668882461
LOC107378528,6.418520341,-0.143946779,1.009779041,-0.14255275,0.886643416,0.974930659
LOC107388025,1.297100976,-0.845508644,1.22780504,-0.688634283,0.491053441,NA
lmf1,1108.495991,0.14121056,0.200913441,0.702842773,0.482153738,0.83375572
LOC107382368,238.1878825,-0.106767385,0.395319525,-0.270078705,0.787099705,0.949841139
nfatc4,24.69006302,-0.141181849,0.484538889,-0.291373618,0.77076559,0.943653386
LOC107383017,983.3181051,0.672106479,0.217896483,3.084521924,0.002038796,0.037137596
LOC107376914,39.87100497,0.54024299,0.485331816,1.11314151,0.265647658,0.680050872
LOC107373617,71.83581346,-0.198252238,0.456924604,-0.433883919,0.664372738,0.907321117
LOC107391346,48.56290777,1.094466063,0.492651087,2.221584588,0.026311392,0.209310727
xkr9,7.845388997,0.192685164,0.712153458,0.270566915,0.786724145,0.949832677
rbm34,266.9997377,-0.486736858,0.381745899,-1.275028387,0.202299195,0.610893958
lonp1,1525.153376,-0.303520623,0.201084123,-1.509421122,0.131191199,0.500081551
ccdc59,293.7165326,0.173303352,0.346782478,0.499746565,0.61725354,0.890862752
riok3,935.6908405,-0.017693452,0.381484649,-0.046380509,0.963006972,0.991352082
LOC107385881,32.56356756,0.542356172,0.511650184,1.060013635,0.289138396,0.702906779
mocs3,741.2741012,-0.306504805,0.230595857,-1.329186086,0.183786585,0.585053286
dync2h1,4.348582692,-0.557118095,1.090565072,-0.510852684,0.609454215,0.889137422
LOC107378292,389.8151486,1.160272367,0.324527803,3.575263367,0.000349876,0.00925969
LOC107384872,465.9407486,-0.105852089,0.295604941,-0.358086333,0.720278707,0.9263078
rab11fip4,5.877930169,1.098093805,0.756131175,1.452253051,0.146431257,0.530837623
LOC107381694,1.71495635,0.180517133,1.163900343,0.155096727,0.876745063,NA
LOC107380500,10.23963036,-1.859293736,0.93426137,-1.990121605,0.046577541,0.291807007
slc6a6,227.4768143,-0.966640341,0.530260936,-1.822952204,0.06831063,0.361038478
LOC107387861,1.870226244,-1.555583191,1.15837498,-1.342901235,0.179303957,NA
fem1c,58.27882939,0.394517057,0.408737603,0.965208617,0.334440332,0.740500822
LOC107390316,4.053582309,-0.31827438,0.907798325,-0.350600317,0.725888219,0.92864176
LOC107381932,97.73912898,0.13797576,0.337791762,0.408463958,0.682933086,0.914768689
nol4l,8.345723658,0.943658977,0.692392713,1.362895593,0.172915418,0.569509402
fgf14,103.5855898,6.688254899,0.961150583,6.958592149,3.44E-12,6.70E-10
tsta3,752.7433849,-0.801143623,0.35293818,-2.269926203,0.023212061,0.194148369
LOC107388365,85.08680203,0.132000062,0.392316555,0.336463145,0.736521639,0.932622931
ttc32,199.5669635,0.527692508,0.309464736,1.705178155,0.088161203,0.413893155
LOC107385801,1.29685512,-0.259660152,1.15232553,-0.225335763,0.82171808,NA
micu3,348.8271985,-0.455779703,0.26227779,-1.737774684,0.082250523,0.399164079
LOC107379996,2.750559969,0.519813955,0.972030281,0.53477136,0.59280797,NA
LOC107383926,1554.108221,0.099951656,0.29339771,0.340669516,0.73335239,0.930900065
pafah1b3,192.5624835,0.037836688,0.264620658,0.142984635,0.886302316,0.974930659
cldn1,13949.49498,0.671751154,0.195956294,3.428066233,0.000607897,0.014586241
vwa7,1.486440615,-0.842678973,1.238394857,-0.680460653,0.496212828,NA
LOC107384486,1.163893041,-0.279511208,1.301345319,-0.214786347,0.829933898,NA
LOC107391789,1.434177227,0.721860377,1.17863671,0.612453669,0.540237643,NA
LOC107382747,11.68478651,0.97152735,0.672470297,1.444714143,0.148538196,0.534135497
tgm2,1.660190255,-0.277865537,1.269728035,-0.218838624,0.826775758,NA
pax5,95.13033917,-0.786699611,0.43169153,-1.822365176,0.068399595,0.361185711
wdr3,728.7826489,-0.484846144,0.455983522,-1.063297512,0.287647053,0.701097259
map7d3,272.2513996,0.280160613,0.270560619,1.035481858,0.300443935,0.714326416
lrrc66,5.423698654,-0.460024888,0.970550024,-0.473983697,0.635511533,0.897098084
prcp,316.0791307,-0.85115756,0.369958414,-2.300684422,0.021409475,0.1836767
LOC107383785,388.9884185,0.550864643,0.246659921,2.233296113,0.025529424,0.205767155
LOC107387197,6092.81423,0.421320182,0.219525447,1.919231633,0.054955026,0.320519361
LOC107383267,2.454414393,1.149559498,1.066409849,1.077971568,0.281046444,NA
LOC107394001,6.469882396,0.215490396,0.943422575,0.228413441,0.819324841,0.957684139
slit2,27.37636487,-0.604222484,0.664728271,-0.90897666,0.363362446,0.764562129
numa1,20.05849962,-0.612438932,0.713436255,-0.858435393,0.390652091,0.780573348
LOC107393052,267.4261173,-0.546708275,0.474654837,-1.151801756,0.249402546,0.662727065
tmem245,122.5730726,0.287421824,0.428199146,0.671233996,0.502071475,0.845577881
ttpal,244.4846902,-0.132015008,0.210229807,-0.627955711,0.530032954,0.857844499
LOC107393928,75.23098864,0.728881077,0.428561239,1.700762951,0.088987509,0.415070123
mlh1,74.39179928,0.087147022,0.412412012,0.211310583,0.832644926,0.961396151
cxcl12,696.0797417,-2.234944428,0.523143972,-4.272140265,1.94E-05,0.000866923
rsl1d1,714.148153,-0.368880503,0.462732331,-0.797179013,0.425347073,0.803136439
LOC107394233,477.3204077,-0.132018846,0.217774316,-0.606218625,0.544369587,0.86304606
LOC107388318,25.96441195,-0.243092758,0.470709108,-0.516439461,0.605547511,0.887365576
irf8,171.4016829,-0.441781745,0.81823654,-0.539919355,0.589252649,0.882465019
fam161b,2.016212647,1.323715395,1.122778645,1.178963815,0.238412585,NA
phb,4127.786444,0.19342804,0.232211116,0.832983554,0.404854005,0.790048426
sdf2,3433.082846,-1.109844741,0.401576693,-2.763718014,0.00571469,0.077768907
rasal1,19.47024963,1.139298309,0.692942671,1.644145118,0.10014623,0.442469967
LOC107384393,3042.694632,-0.959166037,0.786178965,-1.220035233,0.222451519,0.634675838
LOC107384713,2154.754444,-0.011060898,0.280535633,-0.039427781,0.968549331,0.992405804
ttll12,360.8282553,-0.00646311,0.281224621,-0.022982021,0.981664614,0.995019832
LOC107391173,1.175447255,-0.840798973,1.228379273,-0.684478314,0.493673179,NA
fgf1,2591.092536,0.911367827,0.38229782,2.383921067,0.017129276,0.161647856
LOC107374340,266.7211769,0.60967221,0.37783637,1.613587939,0.106616835,0.455001134
LOC107373087,1863.676089,0.561224286,0.287475529,1.95225064,0.050908455,0.30769227
LOC107381787,345.2570748,0.492864025,0.540261262,0.912269784,0.361626716,0.763013438
casc1,3.307529305,2.665800038,1.222139644,2.181256495,0.02916445,0.222331914
fastkd1,321.0188075,0.255160405,0.408838085,0.624111145,0.532554595,0.858940704
LOC107378374,33158.55486,0.768328042,0.41079027,1.870365728,0.061433048,0.341605377
LOC107391086,1345.568843,-0.493462867,0.256755112,-1.921920322,0.054615784,0.319665406
LOC107380733,6.908759545,0.394495301,0.647251326,0.609493229,0.542197559,0.861568879
ush1c,1351.603984,0.331568097,0.216863352,1.528926367,0.126282699,0.493564617
LOC107397057,1.472708252,0.700304772,1.185346225,0.590801875,0.554653179,NA
zfyve26,44.46662625,-0.476497092,0.54433098,-0.875381173,0.38136654,0.775739239
dynlt1,6.448686514,1.737292615,0.867548741,2.00253027,0.045227731,0.288626734
LOC107387930,2398.197738,-0.522548406,0.386796128,-1.350965968,0.176706334,0.575814508
trmt112,375.6605887,0.075617381,0.246459184,0.306815028,0.758984169,0.939944246
cplx4,4.103279451,0.937049376,1.085128398,0.863537787,0.387841853,0.778371145
LOC107383665,1.179390894,0.044229813,1.251263493,0.03534812,0.971802153,NA
ap1s2,445.4272537,-0.061559204,0.28071447,-0.219294731,0.826420466,0.959141353
ubap1,249.9101752,-0.030250563,0.258550755,-0.117000481,0.906859672,0.979287997
ppp4r3b,457.2049361,-0.029019512,0.191160609,-0.151806965,0.879339189,0.972688913
LOC107387231,12361.91574,-0.285881308,0.351895551,-0.812403871,0.416559926,0.797941082
evi2b,2.407270383,0.057936402,1.022585171,0.056656798,0.954818589,NA
